Report generated on: 09-09-2022 22:28:53
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.80-2-BGD-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-BGD-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Barbados","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-BRB-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-BRB-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-BRB-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-BRB-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-BRB-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-BRB-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Belarus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-BLR-MT.A","    Production (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.146458182627567","23.348747982861276","38.57573312559123","31.47040927049135","29.43637","23.376665","24.485148","19.287596","18.031316","17.735721","12.415005","14.188577"
"INTL.80-1-BLR-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-BLR-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0","8.146458182627567","23.348747982861276","38.57573312559123","31.47040927049135","29.43637","23.376665","24.485148","19.287596","18.031316","17.735721","12.415005","14.188577"
"INTL.79-2-BLR-MT.A","    Consumption (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.146458182627567","23.348747982861276","38.57573312559123","31.47040927049135","29.263939","23.056437","24.830009","19.509293","17.735721","17.735721","12.415005","0"
"INTL.80-2-BLR-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-BLR-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0","8.146458182627567","23.348747982861276","38.57573312559123","31.47040927049135","29.263939","23.056437","24.830009","19.509293","17.735721","17.735721","12.415005","0"
"","Belgium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-BEL-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.31785991341558","394.1163637896965","537.4927018424617","625.0885160730609","548.381788","537.574339","658.082595","463.731941","468","556.6","531","543.012296"
"INTL.80-1-BEL-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.31785991341558","58.40415592702885","156.65492918095143","242.14586471810014","236.454798","235.722224","241.41632","227.23103","233","267.1","278.8","306.21579"
"INTL.81-1-BEL-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","335.71220786266764","380.8377726615102","382.9426513549608","311.92699","301.852115","416.666275","236.500911","235","289.5","252.2","236.796506"
"INTL.79-2-BEL-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.31785991341558","348.2721720727749","439.05792514621027","425.8911083410417","386.534048","383.61323600000003","450.202383","288.592381","508","568.067","568.62","0"
"INTL.80-2-BEL-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.31785991341558","73.25246114962088","82.16176396987062","74.24307887690499","75.887971","75.455087","54.277048","56.574666","63","139.787","160.24","0"
"INTL.81-2-BEL-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","275.019710923154","356.89616117633966","351.64802946413664","310.646077","308.158149","395.925335","232.017715","445","428.28","408.38","0"
"","Belize","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-BLZ-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-BLZ-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-BLZ-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-BLZ-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-BLZ-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-BLZ-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Benin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-BEN-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-BEN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-BEN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-BEN-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-BEN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-BEN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Bermuda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-BMU-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-BMU-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-BMU-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-BMU-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-BMU-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-BMU-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Bhutan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-BTN-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-BTN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-BTN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-BTN-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-BTN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-BTN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Bolivia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-BOL-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.52554815945547","48.84675683791697","68.50429168439229","92.76622832261455","100.17579640149145","95.8125","94.847075","94.3472075"
"INTL.80-1-BOL-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.52554815945547","48.84675683791697","68.50429168439229","92.76622832261455","100.17579640149145","95.8125","94.847075","94.3472075"
"INTL.81-1-BOL-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-BOL-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.947576637221292","46.647632066264606","72.6901322539476","113.14474800430419","126.52887715522634","0","0","0"
"INTL.80-2-BOL-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.947576637221292","46.647632066264606","72.6901322539476","113.14474800430419","126.52887715522634","0","0","0"
"INTL.81-2-BOL-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Bosnia and Herzegovina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-BIH-MT.A","    Production (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-BIH-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-BIH-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-BIH-MT.A","    Consumption (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-BIH-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-BIH-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Botswana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-BWA-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-BWA-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-BWA-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-BWA-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-BWA-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-BWA-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Brazil","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-BRA-MT.A","    Production (Mmt)","2930.857586146493","3288.2060008508297","4566.952778959486","6211.0557793849","8884.162058006556","9316.58366907735","8266.184529916669","8996.896974550187","9250.519256274869","9362.253196866945","9270.914141287756","10047.296113710869","9250.519256274869","8905.557918970997","9864.618002552488","10047.296113710869","11128.099897399965","12193.763919821826","11097.69525287155","10229.974224869247","8426.215560171167","9042.566502339781","9910.287530342084","11371.712419609119","11540.251745451815","12604.78966992818","14032.760429329675","18060.45632628951","22320.42754922653","20255.78848139665","21382.028937","18245.3749","18699.253656","21770.163708","23162.724955","24968.483143","23457.163265","23651.38657","28553.900097","29776.352547"
